Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
maryland texas a&m,0.541824963,0.458175037,,texas a&m maryland,0.458175037,0.541824963
maryland texas tech,0.698016369,0.301983631,,texas tech maryland,0.301983631,0.698016369
maryland tulsa,0.828709905,0.171290095,,tulsa maryland,0.171290095,0.828709905
maryland unc asheville,0.930188412,0.069811588,,unc asheville maryland,0.069811588,0.930188412
maryland unc wilmington,0.7808861,0.2191139,,unc wilmington maryland,0.2191139,0.7808861
maryland usc,0.749039382,0.250960618,,usc maryland,0.250960618,0.749039382
maryland utah,0.409783785,0.590216215,,utah maryland,0.590216215,0.409783785
maryland vcu,0.78470308,0.21529692,,vcu maryland,0.21529692,0.78470308
maryland vanderbilt,0.755284643,0.244715357,,vanderbilt maryland,0.244715357,0.755284643
maryland villanova,0.342581218,0.657418782,,villanova maryland,0.657418782,0.342581218
maryland virginia,0.354274208,0.645725792,,virginia maryland,0.645725792,0.354274208
maryland weber st.,0.853463391,0.146536609,,weber st. maryland,0.146536609,0.853463391
maryland west virginia,0.492677152,0.507322848,,west virginia maryland,0.507322848,0.492677152
maryland green bay,0.805050202,0.194949798,,green bay maryland,0.194949798,0.805050202
maryland wichita st.,0.654783429,0.345216571,,wichita st. maryland,0.345216571,0.654783429
maryland wisconsin,0.710507926,0.289492074,,wisconsin maryland,0.289492074,0.710507926
maryland xavier,0.47127744,0.52872256,,xavier maryland,0.52872256,0.47127744
maryland yale,0.80003412,0.19996588,,yale maryland,0.19996588,0.80003412
miami fl michigan,0.859237223,0.140762777,,michigan miami fl,0.140762777,0.859237223
miami fl michigan st.,0.623318468,0.376681532,,michigan st. miami fl,0.376681532,0.623318468
miami fl middle tennessee,0.893393594,0.106606406,,middle tennessee miami fl,0.106606406,0.893393594
miami fl north carolina,0.469116242,0.530883758,,north carolina miami fl,0.530883758,0.469116242
miami fl northern iowa,0.89260986,0.10739014,,northern iowa miami fl,0.10739014,0.89260986
miami fl notre dame,0.770068102,0.229931898,,notre dame miami fl,0.229931898,0.770068102
miami fl oklahoma,0.516375184,0.483624816,,oklahoma miami fl,0.483624816,0.516375184
miami fl oregon,0.572904998,0.427095002,,oregon miami fl,0.427095002,0.572904998
miami fl oregon st.,0.855533988,0.144466012,,oregon st. miami fl,0.144466012,0.855533988
miami fl pittsburgh,0.825644089,0.174355911,,pittsburgh miami fl,0.174355911,0.825644089
miami fl providence,0.813519158,0.186480842,,providence miami fl,0.186480842,0.813519158
miami fl purdue,0.765968628,0.234031372,,purdue miami fl,0.234031372,0.765968628
miami fl south dakota st.,0.890393932,0.109606068,,south dakota st. miami fl,0.109606068,0.890393932
miami fl seton hall,0.807050235,0.192949765,,seton hall miami fl,0.192949765,0.807050235
miami fl stephen f. austin,0.881724714,0.118275286,,stephen f. austin miami fl,0.118275286,0.881724714
miami fl southern,0.966183347,0.033816653,,southern miami fl,0.033816653,0.966183347
miami fl saint joseph's,0.815259002,0.184740998,,saint joseph's miami fl,0.184740998,0.815259002
miami fl stony brook,0.889413849,0.110586151,,stony brook miami fl,0.110586151,0.889413849
miami fl syracuse,0.848591418,0.151408582,,syracuse miami fl,0.151408582,0.848591418
miami fl temple,0.867689471,0.132310529,,temple miami fl,0.132310529,0.867689471
miami fl texas,0.80247019,0.19752981,,texas miami fl,0.19752981,0.80247019
miami fl texas a&m,0.708313638,0.291686362,,texas a&m miami fl,0.291686362,0.708313638
miami fl texas tech,0.818755865,0.181244135,,texas tech miami fl,0.181244135,0.818755865
miami fl tulsa,0.89243636,0.10756364,,tulsa miami fl,0.10756364,0.89243636
miami fl unc asheville,0.938972638,0.061027362,,unc asheville miami fl,0.061027362,0.938972638
miami fl unc wilmington,0.821970024,0.178029976,,unc wilmington miami fl,0.178029976,0.821970024
miami fl usc,0.871278587,0.128721413,,usc miami fl,0.128721413,0.871278587
miami fl utah,0.577616701,0.422383299,,utah miami fl,0.422383299,0.577616701
miami fl vcu,0.888841659,0.111158341,,vcu miami fl,0.111158341,0.888841659
miami fl vanderbilt,0.838081408,0.161918592,,vanderbilt miami fl,0.161918592,0.838081408
miami fl villanova,0.485766012,0.514233988,,villanova miami fl,0.514233988,0.485766012
miami fl virginia,0.51852556,0.48147444,,virginia miami fl,0.48147444,0.51852556
miami fl weber st.,0.880767608,0.119232392,,weber st. miami fl,0.119232392,0.880767608
miami fl west virginia,0.550503482,0.449496518,,west virginia miami fl,0.449496518,0.550503482
miami fl green bay,0.867641353,0.132358647,,green bay miami fl,0.132358647,0.867641353
miami fl wichita st.,0.843127458,0.156872542,,wichita st. miami fl,0.156872542,0.843127458
miami fl wisconsin,0.82962672,0.17037328,,wisconsin miami fl,0.17037328,0.82962672
miami fl xavier,0.626875583,0.373124417,,xavier miami fl,0.373124417,0.626875583
miami fl yale,0.859704156,0.140295844,,yale miami fl,0.140295844,0.859704156
michigan michigan st.,0.219541091,0.780458909,,michigan st. michigan,0.780458909,0.219541091
michigan middle tennessee,0.643699998,0.356300002,,middle tennessee michigan,0.356300002,0.643699998
michigan north carolina,0.159100676,0.840899324,,north carolina michigan,0.840899324,0.159100676
michigan northern iowa,0.678396026,0.321603974,,northern iowa michigan,0.321603974,0.678396026
michigan notre dame,0.278558348,0.721441652,,notre dame michigan,0.721441652,0.278558348
michigan oklahoma,0.241036593,0.758963407,,oklahoma michigan,0.758963407,0.241036593
michigan oregon,0.167656173,0.832343827,,oregon michigan,0.832343827,0.167656173
michigan oregon st.,0.575608518,0.424391482,,oregon st. michigan,0.424391482,0.575608518
michigan pittsburgh,0.417208929,0.582791071,,pittsburgh michigan,0.582791071,0.417208929
michigan providence,0.477802433,0.522197567,,providence michigan,0.522197567,0.477802433
michigan purdue,0.328015232,0.671984768,,purdue michigan,0.671984768,0.328015232
michigan south dakota st.,0.592883856,0.407116144,,south dakota st. michigan,0.407116144,0.592883856
michigan seton hall,0.349447302,0.650552698,,seton hall michigan,0.650552698,0.349447302
michigan stephen f. austin,0.4545968,0.5454032,,stephen f. austin michigan,0.5454032,0.4545968
michigan southern,0.928326834,0.071673166,,southern michigan,0.071673166,0.928326834
michigan saint joseph's,0.476312121,0.523687879,,saint joseph's michigan,0.523687879,0.476312121
michigan stony brook,0.694003149,0.305996851,,stony brook michigan,0.305996851,0.694003149
michigan syracuse,0.575006276,0.424993724,,syracuse michigan,0.424993724,0.575006276
michigan temple,0.551612305,0.448387695,,temple michigan,0.448387695,0.551612305
michigan texas,0.330183278,0.669816722,,texas michigan,0.669816722,0.330183278
michigan texas a&m,0.338193509,0.661806491,,texas a&m michigan,0.661806491,0.338193509
michigan texas tech,0.406609227,0.593390773,,texas tech michigan,0.593390773,0.406609227
michigan tulsa,0.622233199,0.377766801,,tulsa michigan,0.377766801,0.622233199
michigan unc asheville,0.891635563,0.108364437,,unc asheville michigan,0.108364437,0.891635563
michigan unc wilmington,0.528422162,0.471577838,,unc wilmington michigan,0.471577838,0.528422162
michigan usc,0.595903227,0.404096773,,usc michigan,0.404096773,0.595903227
michigan utah,0.257326867,0.742673133,,utah michigan,0.742673133,0.257326867
michigan vcu,0.601432575,0.398567425,,vcu michigan,0.398567425,0.601432575
michigan vanderbilt,0.581723537,0.418276463,,vanderbilt michigan,0.418276463,0.581723537
michigan villanova,0.180069708,0.819930292,,villanova michigan,0.819930292,0.180069708
michigan virginia,0.176269061,0.823730939,,virginia michigan,0.823730939,0.176269061
michigan weber st.,0.664867785,0.335132215,,weber st. michigan,0.335132215,0.664867785
michigan west virginia,0.298346086,0.701653914,,west virginia michigan,0.701653914,0.298346086
michigan green bay,0.81409373,0.18590627,,green bay michigan,0.18590627,0.81409373
michigan wichita st.,0.375133796,0.624866204,,wichita st. michigan,0.624866204,0.375133796
michigan wisconsin,0.436021404,0.563978596,,wisconsin michigan,0.563978596,0.436021404
michigan xavier,0.264963253,0.735036747,,xavier michigan,0.735036747,0.264963253
michigan yale,0.469539101,0.530460899,,yale michigan,0.530460899,0.469539101
michigan st. middle tennessee,0.879854211,0.120145789,,middle tennessee michigan st.,0.120145789,0.879854211
michigan st. north carolina,0.37520282,0.62479718,,north carolina michigan st.,0.62479718,0.37520282
michigan st. northern iowa,0.8951004,0.1048996,,northern iowa michigan st.,0.1048996,0.8951004
michigan st. notre dame,0.571602966,0.428397034,,notre dame michigan st.,0.428397034,0.571602966
michigan st. oklahoma,0.365190634,0.634809366,,oklahoma michigan st.,0.634809366,0.365190634
michigan st. oregon,0.39869632,0.60130368,,oregon michigan st.,0.60130368,0.39869632
michigan st. oregon st.,0.854631735,0.145368265,,oregon st. michigan st.,0.145368265,0.854631735
michigan st. pittsburgh,0.716494552,0.283505448,,pittsburgh michigan st.,0.283505448,0.716494552
michigan st. providence,0.693184317,0.306815683,,providence michigan st.,0.306815683,0.693184317
michigan st. purdue,0.648623509,0.351376491,,purdue michigan st.,0.351376491,0.648623509
michigan st. south dakota st.,0.852317156,0.147682844,,south dakota st. michigan st.,0.147682844,0.852317156
michigan st. seton hall,0.605494227,0.394505773,,seton hall michigan st.,0.394505773,0.605494227
michigan st. stephen f. austin,0.836874689,0.163125311,,stephen f. austin michigan st.,0.163125311,0.836874689
michigan st. southern,0.961263008,0.038736992,,southern michigan st.,0.038736992,0.961263008
michigan st. saint joseph's,0.725798122,0.274201878,,saint joseph's michigan st.,0.274201878,0.725798122
michigan st. stony brook,0.873969371,0.126030629,,stony brook michigan st.,0.126030629,0.873969371
michigan st. syracuse,0.779733406,0.220266594,,syracuse michigan st.,0.220266594,0.779733406
michigan st. temple,0.776963814,0.223036186,,temple michigan st.,0.223036186,0.776963814
michigan st. texas,0.664858511,0.335141489,,texas michigan st.,0.335141489,0.664858511
michigan st. texas a&m,0.60925782,0.39074218,,texas a&m michigan st.,0.39074218,0.60925782
michigan st. texas tech,0.744932644,0.255067356,,texas tech michigan st.,0.255067356,0.744932644
michigan st. tulsa,0.847981623,0.152018377,,tulsa michigan st.,0.152018377,0.847981623
michigan st. unc asheville,0.931704948,0.068295052,,unc asheville michigan st.,0.068295052,0.931704948
michigan st. unc wilmington,0.785669579,0.214330421,,unc wilmington michigan st.,0.214330421,0.785669579
michigan st. usc,0.832428429,0.167571571,,usc michigan st.,0.167571571,0.832428429
michigan st. utah,0.50394031,0.49605969,,utah michigan st.,0.49605969,0.50394031
michigan st. vcu,0.844534518,0.155465482,,vcu michigan st.,0.155465482,0.844534518
michigan st. vanderbilt,0.761309628,0.238690372,,vanderbilt michigan st.,0.238690372,0.761309628
michigan st. villanova,0.351999771,0.648000229,,villanova michigan st.,0.648000229,0.351999771
michigan st. virginia,0.330319271,0.669680729,,virginia michigan st.,0.669680729,0.330319271
michigan st. weber st.,0.905956675,0.094043325,,weber st. michigan st.,0.094043325,0.905956675
michigan st. west virginia,0.404101243,0.595898757,,west virginia michigan st.,0.595898757,0.404101243
michigan st. green bay,0.898107245,0.101892755,,green bay michigan st.,0.101892755,0.898107245
michigan st. wichita st.,0.728371499,0.271628501,,wichita st. michigan st.,0.271628501,0.728371499
michigan st. wisconsin,0.748550677,0.251449323,,wisconsin michigan st.,0.251449323,0.748550677
michigan st. xavier,0.471150959,0.528849041,,xavier michigan st.,0.528849041,0.471150959
michigan st. yale,0.846971336,0.153028664,,yale michigan st.,0.153028664,0.846971336
middle tennessee north carolina,0.079587476,0.920412524,,north carolina middle tennessee,0.920412524,0.079587476
middle tennessee northern iowa,0.448547236,0.551452764,,northern iowa middle tennessee,0.551452764,0.448547236
middle tennessee notre dame,0.222799957,0.777200043,,notre dame middle tennessee,0.777200043,0.222799957
middle tennessee oklahoma,0.111317316,0.888682684,,oklahoma middle tennessee,0.888682684,0.111317316
middle tennessee oregon,0.094476274,0.905523726,,oregon middle tennessee,0.905523726,0.094476274
middle tennessee oregon st.,0.259341821,0.740658179,,oregon st. middle tennessee,0.740658179,0.259341821
middle tennessee pittsburgh,0.253225412,0.746774588,,pittsburgh middle tennessee,0.746774588,0.253225412
middle tennessee providence,0.17891168,0.82108832,,providence middle tennessee,0.82108832,0.17891168
middle tennessee purdue,0.164102523,0.835897477,,purdue middle tennessee,0.835897477,0.164102523
middle tennessee south dakota st.,0.500512729,0.499487271,,south dakota st. middle tennessee,0.499487271,0.500512729
middle tennessee seton hall,0.119003847,0.880996153,,seton hall middle tennessee,0.880996153,0.119003847
middle tennessee stephen f. austin,0.317757833,0.682242167,,stephen f. austin middle tennessee,0.682242167,0.317757833
middle tennessee southern,0.853788988,0.146211012,,southern middle tennessee,0.146211012,0.853788988
middle tennessee saint joseph's,0.194423559,0.805576441,,saint joseph's middle tennessee,0.805576441,0.194423559
middle tennessee stony brook,0.473117148,0.526882852,,stony brook middle tennessee,0.526882852,0.473117148
middle tennessee syracuse,0.337250074,0.662749926,,syracuse middle tennessee,0.662749926,0.337250074
middle tennessee temple,0.454334973,0.545665027,,temple middle tennessee,0.545665027,0.454334973
middle tennessee texas,0.165303357,0.834696643,,texas middle tennessee,0.834696643,0.165303357
middle tennessee texas a&m,0.096499745,0.903500255,,texas a&m middle tennessee,0.903500255,0.096499745
middle tennessee texas tech,0.192136771,0.807863229,,texas tech middle tennessee,0.807863229,0.192136771
middle tennessee tulsa,0.430653166,0.569346834,,tulsa middle tennessee,0.569346834,0.430653166
middle tennessee unc asheville,0.732909408,0.267090592,,unc asheville middle tennessee,0.267090592,0.732909408
middle tennessee unc wilmington,0.382299455,0.617700545,,unc wilmington middle tennessee,0.617700545,0.382299455
middle tennessee usc,0.300128458,0.699871542,,usc middle tennessee,0.699871542,0.300128458
middle tennessee utah,0.117907796,0.882092204,,utah middle tennessee,0.882092204,0.117907796
middle tennessee vcu,0.284980929,0.715019071,,vcu middle tennessee,0.715019071,0.284980929
middle tennessee vanderbilt,0.311242207,0.688757793,,vanderbilt middle tennessee,0.688757793,0.311242207
middle tennessee villanova,0.086443744,0.913556256,,villanova middle tennessee,0.913556256,0.086443744
middle tennessee virginia,0.10398856,0.89601144,,virginia middle tennessee,0.89601144,0.10398856
middle tennessee weber st.,0.671851125,0.328148875,,weber st. middle tennessee,0.328148875,0.671851125
middle tennessee west virginia,0.134978529,0.865021471,,west virginia middle tennessee,0.865021471,0.134978529
middle tennessee green bay,0.556229347,0.443770653,,green bay middle tennessee,0.443770653,0.556229347
middle tennessee wichita st.,0.223659833,0.776340167,,wichita st. middle tennessee,0.776340167,0.223659833
middle tennessee wisconsin,0.167474581,0.832525419,,wisconsin middle tennessee,0.832525419,0.167474581
middle tennessee xavier,0.090202325,0.909797675,,xavier middle tennessee,0.909797675,0.090202325
middle tennessee yale,0.236594974,0.763405026,,yale middle tennessee,0.763405026,0.236594974
north carolina northern iowa,0.879870719,0.120129281,,northern iowa north carolina,0.120129281,0.879870719
north carolina notre dame,0.640508725,0.359491275,,notre dame north carolina,0.359491275,0.640508725
north carolina oklahoma,0.499877208,0.500122792,,oklahoma north carolina,0.500122792,0.499877208
north carolina oregon,0.616794188,0.383205812,,oregon north carolina,0.383205812,0.616794188
north carolina oregon st.,0.842899507,0.157100493,,oregon st. north carolina,0.157100493,0.842899507
north carolina pittsburgh,0.739263198,0.260736802,,pittsburgh north carolina,0.260736802,0.739263198
north carolina providence,0.792823773,0.207176227,,providence north carolina,0.207176227,0.792823773
north carolina purdue,0.710029455,0.289970545,,purdue north carolina,0.289970545,0.710029455
north carolina south dakota st.,0.844969908,0.155030092,,south dakota st. north carolina,0.155030092,0.844969908
north carolina seton hall,0.707190633,0.292809367,,seton hall north carolina,0.292809367,0.707190633
north carolina stephen f. austin,0.871965185,0.128034815,,stephen f. austin north carolina,0.128034815,0.871965185
north carolina southern,0.952745458,0.047254542,,southern north carolina,0.047254542,0.952745458
north carolina saint joseph's,0.786787302,0.213212698,,saint joseph's north carolina,0.213212698,0.786787302
