Team 1 Team 2,Pred1,Pred2,,Team 2 Team 1,Pred2,Pred1
kansas green bay,0.982797819,0.017202181,,green bay kansas,0.017202181,0.982797819
kansas wichita st.,0.892974644,0.107025356,,wichita st. kansas,0.107025356,0.892974644
kansas wisconsin,0.91981549,0.08018451,,wisconsin kansas,0.08018451,0.91981549
kansas xavier,0.822942175,0.177057825,,xavier kansas,0.177057825,0.822942175
kansas yale,0.961718451,0.038281549,,yale kansas,0.038281549,0.961718451
kentucky maryland,0.610648806,0.389351194,,maryland kentucky,0.389351194,0.610648806
kentucky miami fl,0.449681556,0.550318444,,miami fl kentucky,0.550318444,0.449681556
kentucky michigan,0.763972057,0.236027943,,michigan kentucky,0.236027943,0.763972057
kentucky michigan st.,0.525479348,0.474520652,,michigan st. kentucky,0.474520652,0.525479348
kentucky middle tennessee,0.948976505,0.051023495,,middle tennessee kentucky,0.051023495,0.948976505
kentucky north carolina,0.355756569,0.644243431,,north carolina kentucky,0.644243431,0.355756569
kentucky northern iowa,0.853709377,0.146290623,,northern iowa kentucky,0.146290623,0.853709377
kentucky notre dame,0.673361117,0.326638883,,notre dame kentucky,0.326638883,0.673361117
kentucky oklahoma,0.493466018,0.506533982,,oklahoma kentucky,0.506533982,0.493466018
kentucky oregon,0.424098186,0.575901814,,oregon kentucky,0.575901814,0.424098186
kentucky oregon st.,0.886519368,0.113480632,,oregon st. kentucky,0.113480632,0.886519368
kentucky pittsburgh,0.80692645,0.19307355,,pittsburgh kentucky,0.19307355,0.80692645
kentucky providence,0.723485327,0.276514673,,providence kentucky,0.276514673,0.723485327
kentucky purdue,0.637518738,0.362481262,,purdue kentucky,0.362481262,0.637518738
kentucky south dakota st.,0.92442805,0.07557195,,south dakota st. kentucky,0.07557195,0.92442805
kentucky seton hall,0.694168459,0.305831541,,seton hall kentucky,0.305831541,0.694168459
kentucky stephen f. austin,0.875322502,0.124677498,,stephen f. austin kentucky,0.124677498,0.875322502
kentucky southern,0.991896919,0.008103081,,southern kentucky,0.008103081,0.991896919
kentucky saint joseph's,0.730734966,0.269265034,,saint joseph's kentucky,0.269265034,0.730734966
kentucky stony brook,0.958702957,0.041297043,,stony brook kentucky,0.041297043,0.958702957
kentucky syracuse,0.752956442,0.247043558,,syracuse kentucky,0.247043558,0.752956442
kentucky temple,0.914976068,0.085023932,,temple kentucky,0.085023932,0.914976068
kentucky texas,0.732621859,0.267378141,,texas kentucky,0.267378141,0.732621859
kentucky texas a&m,0.51532352,0.48467648,,texas a&m kentucky,0.48467648,0.51532352
kentucky texas tech,0.827873217,0.172126783,,texas tech kentucky,0.172126783,0.827873217
kentucky tulsa,0.926496834,0.073503166,,tulsa kentucky,0.073503166,0.926496834
kentucky unc asheville,0.975336727,0.024663273,,unc asheville kentucky,0.024663273,0.975336727
kentucky unc wilmington,0.916616357,0.083383643,,unc wilmington kentucky,0.083383643,0.916616357
kentucky usc,0.87617681,0.12382319,,usc kentucky,0.12382319,0.87617681
kentucky utah,0.510738783,0.489261217,,utah kentucky,0.489261217,0.510738783
kentucky vcu,0.808509639,0.191490361,,vcu kentucky,0.191490361,0.808509639
kentucky vanderbilt,0.835706256,0.164293744,,vanderbilt kentucky,0.164293744,0.835706256
kentucky villanova,0.339961811,0.660038189,,villanova kentucky,0.660038189,0.339961811
kentucky virginia,0.348810173,0.651189827,,virginia kentucky,0.651189827,0.348810173
kentucky weber st.,0.97354285,0.02645715,,weber st. kentucky,0.02645715,0.97354285
kentucky west virginia,0.474288292,0.525711708,,west virginia kentucky,0.525711708,0.474288292
kentucky green bay,0.949865245,0.050134755,,green bay kentucky,0.050134755,0.949865245
kentucky wichita st.,0.768200322,0.231799678,,wichita st. kentucky,0.231799678,0.768200322
kentucky wisconsin,0.739990555,0.260009445,,wisconsin kentucky,0.260009445,0.739990555
kentucky xavier,0.574248733,0.425751267,,xavier kentucky,0.425751267,0.574248733
kentucky yale,0.911768253,0.088231747,,yale kentucky,0.088231747,0.911768253
maryland miami fl,0.326065999,0.673934001,,miami fl maryland,0.673934001,0.326065999
maryland michigan,0.636644647,0.363355353,,michigan maryland,0.363355353,0.636644647
maryland michigan st.,0.415375576,0.584624424,,michigan st. maryland,0.584624424,0.415375576
maryland middle tennessee,0.893805145,0.106194855,,middle tennessee maryland,0.106194855,0.893805145
maryland north carolina,0.248813746,0.751186254,,north carolina maryland,0.751186254,0.248813746
maryland northern iowa,0.753045234,0.246954766,,northern iowa maryland,0.246954766,0.753045234
maryland notre dame,0.543122385,0.456877615,,notre dame maryland,0.456877615,0.543122385
maryland oklahoma,0.373510495,0.626489505,,oklahoma maryland,0.626489505,0.373510495
maryland oregon,0.312191388,0.687808612,,oregon maryland,0.687808612,0.312191388
maryland oregon st.,0.793505903,0.206494097,,oregon st. maryland,0.206494097,0.793505903
maryland pittsburgh,0.703100586,0.296899414,,pittsburgh maryland,0.296899414,0.703100586
maryland providence,0.571592211,0.428407789,,providence maryland,0.428407789,0.571592211
maryland purdue,0.54981548,0.45018452,,purdue maryland,0.45018452,0.54981548
maryland south dakota st.,0.849675369,0.150324631,,south dakota st. maryland,0.150324631,0.849675369
maryland seton hall,0.580957954,0.419042046,,seton hall maryland,0.419042046,0.580957954
maryland stephen f. austin,0.808372392,0.191627608,,stephen f. austin maryland,0.191627608,0.808372392
maryland southern,0.984817511,0.015182489,,southern maryland,0.015182489,0.984817511
maryland saint joseph's,0.601882124,0.398117876,,saint joseph's maryland,0.398117876,0.601882124
maryland stony brook,0.921215554,0.078784446,,stony brook maryland,0.078784446,0.921215554
maryland syracuse,0.663197281,0.336802719,,syracuse maryland,0.336802719,0.663197281
maryland temple,0.838669723,0.161330277,,temple maryland,0.161330277,0.838669723
maryland texas,0.623681211,0.376318789,,texas maryland,0.376318789,0.623681211
maryland texas a&m,0.414511181,0.585488819,,texas a&m maryland,0.585488819,0.414511181
maryland texas tech,0.728706392,0.271293608,,texas tech maryland,0.271293608,0.728706392
maryland tulsa,0.855780212,0.144219788,,tulsa maryland,0.144219788,0.855780212
maryland unc asheville,0.945627908,0.054372092,,unc asheville maryland,0.054372092,0.945627908
maryland unc wilmington,0.8421105,0.1578895,,unc wilmington maryland,0.1578895,0.8421105
maryland usc,0.770506138,0.229493862,,usc maryland,0.229493862,0.770506138
maryland utah,0.375695964,0.624304036,,utah maryland,0.624304036,0.375695964
maryland vcu,0.689453157,0.310546843,,vcu maryland,0.310546843,0.689453157
maryland vanderbilt,0.757103475,0.242896525,,vanderbilt maryland,0.242896525,0.757103475
maryland villanova,0.225722922,0.774277078,,villanova maryland,0.774277078,0.225722922
maryland virginia,0.223466165,0.776533835,,virginia maryland,0.776533835,0.223466165
maryland weber st.,0.9403007,0.0596993,,weber st. maryland,0.0596993,0.9403007
maryland west virginia,0.367713389,0.632286611,,west virginia maryland,0.632286611,0.367713389
maryland green bay,0.883393824,0.116606176,,green bay maryland,0.116606176,0.883393824
maryland wichita st.,0.663432286,0.336567714,,wichita st. maryland,0.336567714,0.663432286
maryland wisconsin,0.639891993,0.360108007,,wisconsin maryland,0.360108007,0.639891993
maryland xavier,0.458627243,0.541372757,,xavier maryland,0.541372757,0.458627243
maryland yale,0.848773852,0.151226148,,yale maryland,0.151226148,0.848773852
miami fl michigan,0.783442489,0.216557511,,michigan miami fl,0.216557511,0.783442489
miami fl michigan st.,0.608319401,0.391680599,,michigan st. miami fl,0.391680599,0.608319401
miami fl middle tennessee,0.941770074,0.058229926,,middle tennessee miami fl,0.058229926,0.941770074
miami fl north carolina,0.397425225,0.602574775,,north carolina miami fl,0.602574775,0.397425225
miami fl northern iowa,0.851737334,0.148262666,,northern iowa miami fl,0.148262666,0.851737334
miami fl notre dame,0.713786885,0.286213115,,notre dame miami fl,0.286213115,0.713786885
miami fl oklahoma,0.535340692,0.464659308,,oklahoma miami fl,0.464659308,0.535340692
miami fl oregon,0.500155961,0.499844039,,oregon miami fl,0.499844039,0.500155961
miami fl oregon st.,0.892747228,0.107252772,,oregon st. miami fl,0.107252772,0.892747228
miami fl pittsburgh,0.823294351,0.176705649,,pittsburgh miami fl,0.176705649,0.823294351
miami fl providence,0.758153971,0.241846029,,providence miami fl,0.241846029,0.758153971
miami fl purdue,0.692228108,0.307771892,,purdue miami fl,0.307771892,0.692228108
miami fl south dakota st.,0.903724111,0.096275889,,south dakota st. miami fl,0.096275889,0.903724111
miami fl seton hall,0.731963681,0.268036319,,seton hall miami fl,0.268036319,0.731963681
miami fl stephen f. austin,0.865653623,0.134346377,,stephen f. austin miami fl,0.134346377,0.865653623
miami fl southern,0.990329745,0.009670255,,southern miami fl,0.009670255,0.990329745
miami fl saint joseph's,0.728908144,0.271091856,,saint joseph's miami fl,0.271091856,0.728908144
miami fl stony brook,0.951186938,0.048813062,,stony brook miami fl,0.048813062,0.951186938
miami fl syracuse,0.800846574,0.199153426,,syracuse miami fl,0.199153426,0.800846574
miami fl temple,0.924649582,0.075350418,,temple miami fl,0.075350418,0.924649582
miami fl texas,0.773017373,0.226982627,,texas miami fl,0.226982627,0.773017373
miami fl texas a&m,0.592722097,0.407277903,,texas a&m miami fl,0.407277903,0.592722097
miami fl texas tech,0.850103753,0.149896247,,texas tech miami fl,0.149896247,0.850103753
miami fl tulsa,0.914348857,0.085651143,,tulsa miami fl,0.085651143,0.914348857
miami fl unc asheville,0.96817197,0.03182803,,unc asheville miami fl,0.03182803,0.96817197
miami fl unc wilmington,0.907527883,0.092472117,,unc wilmington miami fl,0.092472117,0.907527883
miami fl usc,0.858735291,0.141264709,,usc miami fl,0.141264709,0.858735291
miami fl utah,0.574607636,0.425392364,,utah miami fl,0.425392364,0.574607636
miami fl vcu,0.783168632,0.216831368,,vcu miami fl,0.216831368,0.783168632
miami fl vanderbilt,0.844861163,0.155138837,,vanderbilt miami fl,0.155138837,0.844861163
miami fl villanova,0.406091665,0.593908335,,villanova miami fl,0.593908335,0.406091665
miami fl virginia,0.401748054,0.598251946,,virginia miami fl,0.598251946,0.401748054
miami fl weber st.,0.96515905,0.03484095,,weber st. miami fl,0.03484095,0.96515905
miami fl west virginia,0.523875251,0.476124749,,west virginia miami fl,0.476124749,0.523875251
miami fl green bay,0.938601954,0.061398046,,green bay miami fl,0.061398046,0.938601954
miami fl wichita st.,0.772014383,0.227985617,,wichita st. miami fl,0.227985617,0.772014383
miami fl wisconsin,0.796936199,0.203063801,,wisconsin miami fl,0.203063801,0.796936199
miami fl xavier,0.621810328,0.378189672,,xavier miami fl,0.378189672,0.621810328
miami fl yale,0.911492574,0.088507426,,yale miami fl,0.088507426,0.911492574
michigan michigan st.,0.234486842,0.765513158,,michigan st. michigan,0.765513158,0.234486842
michigan middle tennessee,0.803985706,0.196014294,,middle tennessee michigan,0.196014294,0.803985706
michigan north carolina,0.123716689,0.876283311,,north carolina michigan,0.876283311,0.123716689
michigan northern iowa,0.615678246,0.384321754,,northern iowa michigan,0.384321754,0.615678246
michigan notre dame,0.404816225,0.595183775,,notre dame michigan,0.595183775,0.404816225
michigan oklahoma,0.250370885,0.749629115,,oklahoma michigan,0.749629115,0.250370885
michigan oregon,0.188100398,0.811899602,,oregon michigan,0.811899602,0.188100398
michigan oregon st.,0.664224502,0.335775498,,oregon st. michigan,0.335775498,0.664224502
michigan pittsburgh,0.584007058,0.415992942,,pittsburgh michigan,0.415992942,0.584007058
michigan providence,0.432480913,0.567519087,,providence michigan,0.567519087,0.432480913
michigan purdue,0.411417851,0.588582149,,purdue michigan,0.588582149,0.411417851
michigan south dakota st.,0.770175304,0.229824696,,south dakota st. michigan,0.229824696,0.770175304
michigan seton hall,0.439970947,0.560029053,,seton hall michigan,0.560029053,0.439970947
michigan stephen f. austin,0.707965424,0.292034576,,stephen f. austin michigan,0.292034576,0.707965424
michigan southern,0.964626667,0.035373333,,southern michigan,0.035373333,0.964626667
michigan saint joseph's,0.459882905,0.540117095,,saint joseph's michigan,0.540117095,0.459882905
michigan stony brook,0.858376639,0.141623361,,stony brook michigan,0.141623361,0.858376639
michigan syracuse,0.544863831,0.455136169,,syracuse michigan,0.455136169,0.544863831
michigan temple,0.693770348,0.306229652,,temple michigan,0.306229652,0.693770348
michigan texas,0.494195345,0.505804655,,texas michigan,0.505804655,0.494195345
michigan texas a&m,0.286056445,0.713943555,,texas a&m michigan,0.713943555,0.286056445
michigan texas tech,0.604056927,0.395943073,,texas tech michigan,0.395943073,0.604056927
michigan tulsa,0.762192149,0.237807851,,tulsa michigan,0.237807851,0.762192149
michigan unc asheville,0.89176241,0.10823759,,unc asheville michigan,0.10823759,0.89176241
michigan unc wilmington,0.743847639,0.256152361,,unc wilmington michigan,0.256152361,0.743847639
michigan usc,0.65910335,0.34089665,,usc michigan,0.34089665,0.65910335
michigan utah,0.265656654,0.734343346,,utah michigan,0.734343346,0.265656654
michigan vcu,0.581075742,0.418924258,,vcu michigan,0.418924258,0.581075742
michigan vanderbilt,0.673041132,0.326958868,,vanderbilt michigan,0.326958868,0.673041132
michigan villanova,0.108232464,0.891767536,,villanova michigan,0.891767536,0.108232464
michigan virginia,0.099949226,0.900050774,,virginia michigan,0.900050774,0.099949226
michigan weber st.,0.883001775,0.116998225,,weber st. michigan,0.116998225,0.883001775
michigan west virginia,0.251795598,0.748204402,,west virginia michigan,0.748204402,0.251795598
michigan green bay,0.78593673,0.21406327,,green bay michigan,0.21406327,0.78593673
michigan wichita st.,0.541142966,0.458857034,,wichita st. michigan,0.458857034,0.541142966
michigan wisconsin,0.510604714,0.489395286,,wisconsin michigan,0.489395286,0.510604714
michigan xavier,0.331532546,0.668467454,,xavier michigan,0.668467454,0.331532546
michigan yale,0.748845127,0.251154873,,yale michigan,0.251154873,0.748845127
michigan st. middle tennessee,0.957259539,0.042740461,,middle tennessee michigan st.,0.042740461,0.957259539
michigan st. north carolina,0.315554516,0.684445484,,north carolina michigan st.,0.684445484,0.315554516
michigan st. northern iowa,0.876331198,0.123668802,,northern iowa michigan st.,0.123668802,0.876331198
michigan st. notre dame,0.646181176,0.353818824,,notre dame michigan st.,0.353818824,0.646181176
michigan st. oklahoma,0.434080756,0.565919244,,oklahoma michigan st.,0.565919244,0.434080756
michigan st. oregon,0.372627403,0.627372597,,oregon michigan st.,0.627372597,0.372627403
michigan st. oregon st.,0.890131501,0.109868499,,oregon st. michigan st.,0.109868499,0.890131501
michigan st. pittsburgh,0.809170818,0.190829182,,pittsburgh michigan st.,0.190829182,0.809170818
michigan st. providence,0.695234169,0.304765831,,providence michigan st.,0.304765831,0.695234169
michigan st. purdue,0.630463768,0.369536232,,purdue michigan st.,0.369536232,0.630463768
michigan st. south dakota st.,0.934637706,0.065362294,,south dakota st. michigan st.,0.065362294,0.934637706
michigan st. seton hall,0.67742863,0.32257137,,seton hall michigan st.,0.32257137,0.67742863
michigan st. stephen f. austin,0.873297721,0.126702279,,stephen f. austin michigan st.,0.126702279,0.873297721
michigan st. southern,0.993534909,0.006465091,,southern michigan st.,0.006465091,0.993534909
michigan st. saint joseph's,0.714099974,0.285900026,,saint joseph's michigan st.,0.285900026,0.714099974
michigan st. stony brook,0.967243456,0.032756544,,stony brook michigan st.,0.032756544,0.967243456
michigan st. syracuse,0.763155928,0.236844072,,syracuse michigan st.,0.236844072,0.763155928
michigan st. temple,0.922347445,0.077652555,,temple michigan st.,0.077652555,0.922347445
michigan st. texas,0.728011844,0.271988156,,texas michigan st.,0.271988156,0.728011844
michigan st. texas a&m,0.482400201,0.517599799,,texas a&m michigan st.,0.517599799,0.482400201
michigan st. texas tech,0.833536597,0.166463403,,texas tech michigan st.,0.166463403,0.833536597
michigan st. tulsa,0.936711145,0.063288855,,tulsa michigan st.,0.063288855,0.936711145
michigan st. unc asheville,0.980741319,0.019258681,,unc asheville michigan st.,0.019258681,0.980741319
michigan st. unc wilmington,0.926018804,0.073981196,,unc wilmington michigan st.,0.073981196,0.926018804
michigan st. usc,0.880781288,0.119218712,,usc michigan st.,0.119218712,0.880781288
michigan st. utah,0.458822861,0.541177139,,utah michigan st.,0.541177139,0.458822861
michigan st. vcu,0.803297275,0.196702725,,vcu michigan st.,0.196702725,0.803297275
michigan st. vanderbilt,0.856931827,0.143068173,,vanderbilt michigan st.,0.143068173,0.856931827
michigan st. villanova,0.293129209,0.706870791,,villanova michigan st.,0.706870791,0.293129209
michigan st. virginia,0.311417203,0.688582797,,virginia michigan st.,0.688582797,0.311417203
